STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
LAM00048940,"WATTAY INTERNATIONAL, LA",2/9/2009,,,,76,88,66
LAM00048940,"WATTAY INTERNATIONAL, LA",2/10/2009,,,,78,88,65
LAM00048940,"WATTAY INTERNATIONAL, LA",2/11/2009,,,,76,89,65
LAM00048940,"WATTAY INTERNATIONAL, LA",2/12/2009,,,,80,92,67
LAM00048940,"WATTAY INTERNATIONAL, LA",2/13/2009,,,,79,94,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/14/2009,,,,78,95,64
LAM00048940,"WATTAY INTERNATIONAL, LA",2/15/2009,,,,78,92,65
LAM00048940,"WATTAY INTERNATIONAL, LA",2/16/2009,,,,79,93,63
LAM00048940,"WATTAY INTERNATIONAL, LA",2/17/2009,,,,81,,67
LAM00048940,"WATTAY INTERNATIONAL, LA",2/18/2009,,,,83,91,74
LAM00048940,"WATTAY INTERNATIONAL, LA",2/19/2009,,,,83,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",2/20/2009,,,,86,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",2/21/2009,,,,85,93,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/22/2009,,,,87,96,76
LAM00048940,"WATTAY INTERNATIONAL, LA",2/23/2009,,,,85,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",2/24/2009,,,,87,99,
LAM00048940,"WATTAY INTERNATIONAL, LA",2/25/2009,,,,87,99,75
LAM00048940,"WATTAY INTERNATIONAL, LA",2/26/2009,,,,87,99,75
LAM00048940,"WATTAY INTERNATIONAL, LA",2/27/2009,,,,86,98,77
LAM00048940,"WATTAY INTERNATIONAL, LA",2/28/2009,,,,85,92,76
LAM00048940,"WATTAY INTERNATIONAL, LA",3/1/2009,,,,83,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/2/2009,,,,85,93,76
LAM00048940,"WATTAY INTERNATIONAL, LA",3/3/2009,,,,83,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",3/4/2009,,,,85,97,74
LAM00048940,"WATTAY INTERNATIONAL, LA",3/5/2009,,,,87,99,75
LAM00048940,"WATTAY INTERNATIONAL, LA",3/6/2009,,,,84,98,70
LAM00048940,"WATTAY INTERNATIONAL, LA",3/7/2009,,,,81,91,73
LAM00048940,"WATTAY INTERNATIONAL, LA",3/8/2009,,,,83,94,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/9/2009,,,,85,96,74
LAM00048940,"WATTAY INTERNATIONAL, LA",3/10/2009,,,,83,93,75
LAM00048940,"WATTAY INTERNATIONAL, LA",3/11/2009,,,,84,95,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/12/2009,,,,87,97,74
LAM00048940,"WATTAY INTERNATIONAL, LA",3/13/2009,,,,85,97,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/14/2009,,,,75,81,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/15/2009,,,,72,81,64
LAM00048940,"WATTAY INTERNATIONAL, LA",3/16/2009,,,,76,84,67
LAM00048940,"WATTAY INTERNATIONAL, LA",3/17/2009,,,,79,88,68
LAM00048940,"WATTAY INTERNATIONAL, LA",3/18/2009,,,,78,83,73
LAM00048940,"WATTAY INTERNATIONAL, LA",3/19/2009,,,,80,87,73
LAM00048940,"WATTAY INTERNATIONAL, LA",3/20/2009,,,,78,,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/21/2009,,,,82,92,72
LAM00048940,"WATTAY INTERNATIONAL, LA",3/22/2009,,,,84,96,73
LAM00048940,"WATTAY INTERNATIONAL, LA",3/23/2009,,,,85,98,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/24/2009,1.18,,,82,94,72
LAM00048940,"WATTAY INTERNATIONAL, LA",3/25/2009,0.08,,,76,81,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/26/2009,0.43,,,80,89,73
LAM00048940,"WATTAY INTERNATIONAL, LA",3/27/2009,0,,,82,93,
LAM00048940,"WATTAY INTERNATIONAL, LA",3/28/2009,0.71,,,84,95,72
LAM00048940,"WATTAY INTERNATIONAL, LA",3/29/2009,0,,,85,95,58
LAM00048940,"WATTAY INTERNATIONAL, LA",3/30/2009,,,,85,90,77
LAM00048940,"WATTAY INTERNATIONAL, LA",3/31/2009,,,,78,83,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/1/2009,,,,82,91,72
LAM00048940,"WATTAY INTERNATIONAL, LA",4/2/2009,,,,81,90,73
LAM00048940,"WATTAY INTERNATIONAL, LA",4/3/2009,,,,83,91,74
LAM00048940,"WATTAY INTERNATIONAL, LA",4/4/2009,,,,85,94,75
LAM00048940,"WATTAY INTERNATIONAL, LA",4/5/2009,0.39,,,81,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",4/6/2009,0,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/7/2009,,,,82,89,75
LAM00048940,"WATTAY INTERNATIONAL, LA",4/8/2009,,,,84,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/9/2009,,,,84,93,68
LAM00048940,"WATTAY INTERNATIONAL, LA",4/10/2009,,,,84,90,78
LAM00048940,"WATTAY INTERNATIONAL, LA",4/11/2009,,,,80,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/12/2009,,,,83,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",4/13/2009,,,,85,95,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/14/2009,,,,83,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",4/15/2009,0.04,,,84,94,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/16/2009,0.16,,,87,97,77
LAM00048940,"WATTAY INTERNATIONAL, LA",4/17/2009,0.08,,,91,99,82
LAM00048940,"WATTAY INTERNATIONAL, LA",4/18/2009,0,,,89,99,80
LAM00048940,"WATTAY INTERNATIONAL, LA",4/19/2009,,,,90,97,80
LAM00048940,"WATTAY INTERNATIONAL, LA",4/20/2009,,,,89,99,79
LAM00048940,"WATTAY INTERNATIONAL, LA",4/21/2009,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/22/2009,0.12,,,86,96,77
LAM00048940,"WATTAY INTERNATIONAL, LA",4/23/2009,0,,,90,100,78
LAM00048940,"WATTAY INTERNATIONAL, LA",4/24/2009,,,,91,101,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/25/2009,,,,88,96,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/26/2009,5,,,82,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",4/27/2009,0,,,84,91,78
LAM00048940,"WATTAY INTERNATIONAL, LA",4/28/2009,,,,83,88,
LAM00048940,"WATTAY INTERNATIONAL, LA",4/29/2009,,,,83,90,78
LAM00048940,"WATTAY INTERNATIONAL, LA",4/30/2009,,,,83,92,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/1/2009,,,,85,93,79
LAM00048940,"WATTAY INTERNATIONAL, LA",5/2/2009,,,,81,92,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/3/2009,0,,,85,91,77
LAM00048940,"WATTAY INTERNATIONAL, LA",5/4/2009,,,,84,91,76
LAM00048940,"WATTAY INTERNATIONAL, LA",5/5/2009,,,,85,93,77
LAM00048940,"WATTAY INTERNATIONAL, LA",5/6/2009,,,,88,96,80
LAM00048940,"WATTAY INTERNATIONAL, LA",5/7/2009,,,,87,96,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/8/2009,,,,87,,80
LAM00048940,"WATTAY INTERNATIONAL, LA",5/9/2009,,,,84,94,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/10/2009,,,,85,95,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/11/2009,0.47,,,82,88,74
LAM00048940,"WATTAY INTERNATIONAL, LA",5/12/2009,0,,,78,88,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/13/2009,0.98,,,81,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",5/14/2009,0.04,,,80,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",5/15/2009,0.12,,,81,89,73
LAM00048940,"WATTAY INTERNATIONAL, LA",5/16/2009,0.47,,,83,92,74
LAM00048940,"WATTAY INTERNATIONAL, LA",5/17/2009,0.08,,,87,94,76
LAM00048940,"WATTAY INTERNATIONAL, LA",5/18/2009,0,,,86,96,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/19/2009,0.28,,,81,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",5/20/2009,0.12,,,81,87,75
LAM00048940,"WATTAY INTERNATIONAL, LA",5/21/2009,0.16,,,84,91,74
LAM00048940,"WATTAY INTERNATIONAL, LA",5/22/2009,0,,,84,92,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/23/2009,0.47,,,84,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",5/24/2009,0.94,,,83,91,75
LAM00048940,"WATTAY INTERNATIONAL, LA",5/25/2009,0.43,,,84,94,75
LAM00048940,"WATTAY INTERNATIONAL, LA",5/26/2009,0.87,,,82,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",5/27/2009,0.91,,,81,90,73
LAM00048940,"WATTAY INTERNATIONAL, LA",5/28/2009,0.08,,,83,91,75
LAM00048940,"WATTAY INTERNATIONAL, LA",5/29/2009,0.24,,,83,90,77
LAM00048940,"WATTAY INTERNATIONAL, LA",5/30/2009,0.28,,,79,83,
LAM00048940,"WATTAY INTERNATIONAL, LA",5/31/2009,0.91,,,80,87,72
LAM00048940,"WATTAY INTERNATIONAL, LA",6/1/2009,0.02,,,85,94,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/2/2009,0.2,,,84,92,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/3/2009,0.39,,,85,94,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/4/2009,0,,,84,92,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/5/2009,,,,84,90,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/6/2009,,,,82,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/7/2009,0.12,,,83,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/8/2009,0,,,85,93,78
LAM00048940,"WATTAY INTERNATIONAL, LA",6/9/2009,0.08,,,84,92,76
LAM00048940,"WATTAY INTERNATIONAL, LA",6/10/2009,0.16,,,86,93,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/11/2009,0.02,,,85,92,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/12/2009,0.98,,,85,95,73
LAM00048940,"WATTAY INTERNATIONAL, LA",6/13/2009,0.04,,,84,92,74
LAM00048940,"WATTAY INTERNATIONAL, LA",6/14/2009,0,,,87,94,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/15/2009,,,,84,91,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/16/2009,0.47,,,82,90,73
LAM00048940,"WATTAY INTERNATIONAL, LA",6/17/2009,0.63,,,78,84,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/18/2009,0.55,,,81,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/19/2009,0.39,,,81,89,76
LAM00048940,"WATTAY INTERNATIONAL, LA",6/20/2009,0.12,,,84,91,76
LAM00048940,"WATTAY INTERNATIONAL, LA",6/21/2009,0.16,,,83,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/22/2009,0.28,,,85,91,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/23/2009,0.51,,,83,91,76
LAM00048940,"WATTAY INTERNATIONAL, LA",6/24/2009,0.12,,,82,89,75
LAM00048940,"WATTAY INTERNATIONAL, LA",6/25/2009,0,,,85,94,76
LAM00048940,"WATTAY INTERNATIONAL, LA",6/26/2009,,,,84,89,77
LAM00048940,"WATTAY INTERNATIONAL, LA",6/27/2009,,,,81,85,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/28/2009,0.12,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",6/29/2009,0.83,,,83,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",6/30/2009,0.04,,,81,88,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/1/2009,0.02,,,82,90,76
LAM00048940,"WATTAY INTERNATIONAL, LA",7/2/2009,0,,,83,91,74
LAM00048940,"WATTAY INTERNATIONAL, LA",7/3/2009,0.2,,,85,90,76
LAM00048940,"WATTAY INTERNATIONAL, LA",7/4/2009,0,,,81,86,78
LAM00048940,"WATTAY INTERNATIONAL, LA",7/5/2009,0.31,,,78,81,76
LAM00048940,"WATTAY INTERNATIONAL, LA",7/6/2009,0.43,,,77,81,75
LAM00048940,"WATTAY INTERNATIONAL, LA",7/7/2009,0.35,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/8/2009,0.04,,,82,89,74
LAM00048940,"WATTAY INTERNATIONAL, LA",7/9/2009,0,,,82,90,76
LAM00048940,"WATTAY INTERNATIONAL, LA",7/10/2009,0.28,,,86,94,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/11/2009,0.04,,,86,96,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/12/2009,0.63,,,83,93,75
LAM00048940,"WATTAY INTERNATIONAL, LA",7/13/2009,1.38,,,79,86,74
LAM00048940,"WATTAY INTERNATIONAL, LA",7/14/2009,1.34,,,81,88,74
LAM00048940,"WATTAY INTERNATIONAL, LA",7/15/2009,0.28,,,85,92,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/16/2009,0.04,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/17/2009,1.89,,,80,84,76
LAM00048940,"WATTAY INTERNATIONAL, LA",7/18/2009,0.67,,,83,92,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/19/2009,0,,,87,93,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/20/2009,,,,85,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/21/2009,,,,84,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/22/2009,0.24,,,85,93,76
LAM00048940,"WATTAY INTERNATIONAL, LA",7/23/2009,2.64,,,82,96,74
LAM00048940,"WATTAY INTERNATIONAL, LA",7/24/2009,0.28,,,84,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/25/2009,0,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/26/2009,0.83,,,83,89,76
LAM00048940,"WATTAY INTERNATIONAL, LA",7/27/2009,0,,,85,91,76
LAM00048940,"WATTAY INTERNATIONAL, LA",7/28/2009,,,,85,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",7/29/2009,0.2,,,79,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",7/30/2009,0.43,,,81,88,75
LAM00048940,"WATTAY INTERNATIONAL, LA",7/31/2009,0.08,,,81,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/1/2009,0.08,,,84,90,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/2/2009,0,,,85,93,77
LAM00048940,"WATTAY INTERNATIONAL, LA",8/3/2009,,,,87,94,78
LAM00048940,"WATTAY INTERNATIONAL, LA",8/4/2009,,,,87,94,79
LAM00048940,"WATTAY INTERNATIONAL, LA",8/5/2009,,,,85,91,79
LAM00048940,"WATTAY INTERNATIONAL, LA",8/6/2009,,,,86,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",8/7/2009,,,,82,89,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/8/2009,,,,79,81,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/9/2009,,,,85,94,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/10/2009,,,,86,94,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/11/2009,1.69,,,85,92,74
LAM00048940,"WATTAY INTERNATIONAL, LA",8/12/2009,0.31,,,82,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/13/2009,0.12,,,78,81,74
LAM00048940,"WATTAY INTERNATIONAL, LA",8/14/2009,1.22,,,80,84,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/15/2009,0.08,,,83,92,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/16/2009,0.04,,,83,91,75
LAM00048940,"WATTAY INTERNATIONAL, LA",8/17/2009,0,,,83,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",8/18/2009,0.12,,,84,92,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/19/2009,0,,,85,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/20/2009,,,,86,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/21/2009,,,,87,94,77
LAM00048940,"WATTAY INTERNATIONAL, LA",8/22/2009,0.43,,,82,,71
LAM00048940,"WATTAY INTERNATIONAL, LA",8/23/2009,0.24,,,81,88,74
LAM00048940,"WATTAY INTERNATIONAL, LA",8/24/2009,0,,,85,93,76
LAM00048940,"WATTAY INTERNATIONAL, LA",8/25/2009,,,,85,,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/26/2009,,,,86,94,74
LAM00048940,"WATTAY INTERNATIONAL, LA",8/27/2009,,,,88,94,79
LAM00048940,"WATTAY INTERNATIONAL, LA",8/28/2009,,,,84,90,73
LAM00048940,"WATTAY INTERNATIONAL, LA",8/29/2009,0.04,,,82,,78
LAM00048940,"WATTAY INTERNATIONAL, LA",8/30/2009,0.2,,,82,89,
LAM00048940,"WATTAY INTERNATIONAL, LA",8/31/2009,0.16,,,82,89,73
LAM00048940,"WATTAY INTERNATIONAL, LA",9/1/2009,0,,,83,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/2/2009,1.3,,,83,90,73
LAM00048940,"WATTAY INTERNATIONAL, LA",9/3/2009,0.08,,,85,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",9/4/2009,0,,,84,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",9/5/2009,,,,87,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/6/2009,1.61,,,84,92,73
LAM00048940,"WATTAY INTERNATIONAL, LA",9/7/2009,0.12,,,84,92,58
LAM00048940,"WATTAY INTERNATIONAL, LA",9/8/2009,0,,,85,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",9/9/2009,,,,85,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",9/10/2009,0.87,,,86,94,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/11/2009,0,,,86,93,76
LAM00048940,"WATTAY INTERNATIONAL, LA",9/12/2009,,,,80,,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/13/2009,0.31,,,85,91,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/14/2009,0.24,,,83,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",9/15/2009,0.08,,,83,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/16/2009,1.61,,,79,86,74
LAM00048940,"WATTAY INTERNATIONAL, LA",9/17/2009,1.02,,,81,86,73
LAM00048940,"WATTAY INTERNATIONAL, LA",9/18/2009,0,,,83,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/19/2009,,,,85,94,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/20/2009,,,,87,95,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/21/2009,,,,87,96,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/22/2009,0.55,,,79,86,74
LAM00048940,"WATTAY INTERNATIONAL, LA",9/23/2009,0.04,,,85,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",9/24/2009,0,,,83,92,
LAM00048940,"WATTAY INTERNATIONAL, LA",9/25/2009,0.39,,,78,81,76
LAM00048940,"WATTAY INTERNATIONAL, LA",9/26/2009,1.42,,,81,86,74
LAM00048940,"WATTAY INTERNATIONAL, LA",9/27/2009,0.04,,,84,91,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/28/2009,0,,,83,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",9/29/2009,,,,84,92,74
LAM00048940,"WATTAY INTERNATIONAL, LA",9/30/2009,,,,80,84,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/1/2009,0.2,,,79,84,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/2/2009,0.28,,,81,89,74
LAM00048940,"WATTAY INTERNATIONAL, LA",10/3/2009,0.28,,,83,90,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/4/2009,0,,,86,92,77
LAM00048940,"WATTAY INTERNATIONAL, LA",10/5/2009,,,,85,92,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/6/2009,,,,85,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",10/7/2009,,,,85,,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/8/2009,,,,85,91,78
LAM00048940,"WATTAY INTERNATIONAL, LA",10/9/2009,,,,85,92,77
LAM00048940,"WATTAY INTERNATIONAL, LA",10/10/2009,,,,86,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",10/11/2009,,,,84,90,76
LAM00048940,"WATTAY INTERNATIONAL, LA",10/12/2009,,,,84,90,76
LAM00048940,"WATTAY INTERNATIONAL, LA",10/13/2009,0.04,,,83,90,77
LAM00048940,"WATTAY INTERNATIONAL, LA",10/14/2009,0.24,,,84,92,76
LAM00048940,"WATTAY INTERNATIONAL, LA",10/15/2009,0,,,81,,77
LAM00048940,"WATTAY INTERNATIONAL, LA",10/16/2009,,,,84,90,76
LAM00048940,"WATTAY INTERNATIONAL, LA",10/17/2009,,,,83,90,76
LAM00048940,"WATTAY INTERNATIONAL, LA",10/18/2009,,,,83,,76
LAM00048940,"WATTAY INTERNATIONAL, LA",10/19/2009,,,,84,,74
LAM00048940,"WATTAY INTERNATIONAL, LA",10/20/2009,,,,85,92,76
LAM00048940,"WATTAY INTERNATIONAL, LA",10/21/2009,,,,84,,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/22/2009,,,,84,92,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/23/2009,,,,85,92,74
LAM00048940,"WATTAY INTERNATIONAL, LA",10/24/2009,,,,84,90,76
LAM00048940,"WATTAY INTERNATIONAL, LA",10/25/2009,,,,85,92,78
LAM00048940,"WATTAY INTERNATIONAL, LA",10/26/2009,3.35,,,81,88,73
LAM00048940,"WATTAY INTERNATIONAL, LA",10/27/2009,0.04,,,84,,73
LAM00048940,"WATTAY INTERNATIONAL, LA",10/28/2009,0,,,83,91,75
LAM00048940,"WATTAY INTERNATIONAL, LA",10/29/2009,,,,83,91,
LAM00048940,"WATTAY INTERNATIONAL, LA",10/30/2009,,,,83,90,73
LAM00048940,"WATTAY INTERNATIONAL, LA",10/31/2009,,,,82,90,73
LAM00048940,"WATTAY INTERNATIONAL, LA",11/1/2009,,,,82,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/2/2009,,,,79,,70
LAM00048940,"WATTAY INTERNATIONAL, LA",11/3/2009,,,,77,83,69
LAM00048940,"WATTAY INTERNATIONAL, LA",11/4/2009,,,,78,,68
LAM00048940,"WATTAY INTERNATIONAL, LA",11/5/2009,,,,78,86,67
LAM00048940,"WATTAY INTERNATIONAL, LA",11/6/2009,,,,81,90,70
LAM00048940,"WATTAY INTERNATIONAL, LA",11/7/2009,,,,80,91,69
LAM00048940,"WATTAY INTERNATIONAL, LA",11/8/2009,,,,84,,72
LAM00048940,"WATTAY INTERNATIONAL, LA",11/9/2009,,,,84,95,73
LAM00048940,"WATTAY INTERNATIONAL, LA",11/10/2009,,,,86,95,71
LAM00048940,"WATTAY INTERNATIONAL, LA",11/11/2009,,,,85,96,73
LAM00048940,"WATTAY INTERNATIONAL, LA",11/12/2009,,,,85,95,73
LAM00048940,"WATTAY INTERNATIONAL, LA",11/13/2009,,,,85,95,73
LAM00048940,"WATTAY INTERNATIONAL, LA",11/14/2009,,,,83,90,73
LAM00048940,"WATTAY INTERNATIONAL, LA",11/15/2009,,,,83,92,74
LAM00048940,"WATTAY INTERNATIONAL, LA",11/16/2009,,,,84,93,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/17/2009,0.08,,,71,79,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/18/2009,0.2,,,72,79,64
LAM00048940,"WATTAY INTERNATIONAL, LA",11/19/2009,0,,,73,81,
LAM00048940,"WATTAY INTERNATIONAL, LA",11/20/2009,,,,73,,63
LAM00048940,"WATTAY INTERNATIONAL, LA",11/21/2009,,,,68,77,61
LAM00048940,"WATTAY INTERNATIONAL, LA",11/22/2009,,,,70,78,61
LAM00048940,"WATTAY INTERNATIONAL, LA",11/23/2009,,,,71,81,60
LAM00048940,"WATTAY INTERNATIONAL, LA",11/24/2009,,,,73,,61
LAM00048940,"WATTAY INTERNATIONAL, LA",11/25/2009,,,,74,,63
LAM00048940,"WATTAY INTERNATIONAL, LA",11/26/2009,,,,75,87,62
LAM00048940,"WATTAY INTERNATIONAL, LA",11/27/2009,,,,73,87,62
LAM00048940,"WATTAY INTERNATIONAL, LA",11/28/2009,,,,77,89,63
LAM00048940,"WATTAY INTERNATIONAL, LA",11/29/2009,,,,77,88,64
LAM00048940,"WATTAY INTERNATIONAL, LA",11/30/2009,,,,76,88,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/1/2009,,,,74,84,62
LAM00048940,"WATTAY INTERNATIONAL, LA",12/2/2009,,,,76,87,65
LAM00048940,"WATTAY INTERNATIONAL, LA",12/3/2009,,,,76,84,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/4/2009,,,,73,82,62
LAM00048940,"WATTAY INTERNATIONAL, LA",12/5/2009,,,,74,83,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/6/2009,,,,73,83,63
LAM00048940,"WATTAY INTERNATIONAL, LA",12/7/2009,,,,74,84,62
LAM00048940,"WATTAY INTERNATIONAL, LA",12/8/2009,,,,74,85,63
LAM00048940,"WATTAY INTERNATIONAL, LA",12/9/2009,,,,75,,63
LAM00048940,"WATTAY INTERNATIONAL, LA",12/10/2009,,,,74,,64
LAM00048940,"WATTAY INTERNATIONAL, LA",12/11/2009,,,,77,87,64
LAM00048940,"WATTAY INTERNATIONAL, LA",12/12/2009,,,,74,,63
LAM00048940,"WATTAY INTERNATIONAL, LA",12/13/2009,,,,74,87,63
LAM00048940,"WATTAY INTERNATIONAL, LA",12/14/2009,,,,77,90,65
LAM00048940,"WATTAY INTERNATIONAL, LA",12/15/2009,,,,77,90,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/16/2009,,,,78,88,66
LAM00048940,"WATTAY INTERNATIONAL, LA",12/17/2009,,,,75,86,68
LAM00048940,"WATTAY INTERNATIONAL, LA",12/18/2009,,,,74,84,66
LAM00048940,"WATTAY INTERNATIONAL, LA",12/19/2009,,,,74,83,64
LAM00048940,"WATTAY INTERNATIONAL, LA",12/20/2009,,,,72,81,
LAM00048940,"WATTAY INTERNATIONAL, LA",12/21/2009,,,,70,80,61
LAM00048940,"WATTAY INTERNATIONAL, LA",12/22/2009,,,,70,81,59
LAM00048940,"WATTAY INTERNATIONAL, LA",12/23/2009,,,,74,85,62
LAM00048940,"WATTAY INTERNATIONAL, LA",12/24/2009,,,,76,88,63
LAM00048940,"WATTAY INTERNATIONAL, LA",12/25/2009,,,,76,88,63
LAM00048940,"WATTAY INTERNATIONAL, LA",12/26/2009,,,,79,88,67
LAM00048940,"WATTAY INTERNATIONAL, LA",12/27/2009,,,,80,,68
LAM00048940,"WATTAY INTERNATIONAL, LA",12/28/2009,,,,76,81,71
LAM00048940,"WATTAY INTERNATIONAL, LA",12/29/2009,0,,,76,,69
LAM00048940,"WATTAY INTERNATIONAL, LA",12/30/2009,0.01,,,78,87,51
LAM00048940,"WATTAY INTERNATIONAL, LA",12/31/2009,0,,,81,89,70
